Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
ADD1,1.7742969599198566,0.09444513756106594,1543.4035992916668,1400.3475021666666,0.13303619153375415,0.14023506610697467
PMPCB,-1.7845346290165987,0.09462741888762317,681.62440325,760.9731008333333,0.13327805477130025,-0.15864807811523995
LOC401463,-1.7944439231050293,0.0946954894298227,57.415404576190475,66.0160998422619,0.13335902166265406,-0.1981588593146455
CGB2,-1.7706056052228167,0.09473543989234696,69.17827673333333,82.16959291666666,0.1334003735632065,-0.24503164860073046
PARP3,1.8188026825891779,0.0947690387942052,170.73500695833334,149.72263491666666,0.13341786467117156,0.18828806110773932
ZNF746,-1.7773611914574654,0.0947632889996276,358.6314730833334,400.2461868083334,0.13341786467117156,-0.15796839825984144
C4A,-1.8342100742486447,0.0949247633307384,77.12640560833333,92.94103150297619,0.13362216712851122,-0.26594519385187354
HCAR3,1.8056933156734998,0.09497877259209903,73.11584245,63.810719458333324,0.13368325901032704,0.1935495058506156
RGS5,-1.7624258374807573,0.09503118003312774,57.621377925000004,64.3176915,0.13374208292387016,-0.15604692344232607
IFRD1,-1.8091082681472646,0.09508829260490047,174.153443625,211.15786408333332,0.13380751472210697,-0.2765188034904691
EGR2,1.8143351811231212,0.0951298339847488,102.70761876666666,73.67375208333334,0.13385102269210886,0.47384875592495934
TMEM217,-1.7605195044146762,0.09530106218990408,71.33572370833335,75.7517689,0.13407697449673867,-0.0854916883965986
SKI,-1.8053086668780516,0.09545505317319279,86.98050089166667,102.6356315,0.13427862788681805,-0.23626438876977573
GPBP1,-1.842381497658308,0.09548055262547382,675.1023167499999,803.8607510833333,0.13429950469758542,-0.2514976134872722
PAXBP1,-1.7947373654887164,0.09560851188757295,250.30293803333333,281.52315672500004,0.13446447703799747,-0.1689415832592287
PAXIP1-AS1,1.7818570173794528,0.09566482724062869,1995.3801706666668,1562.324541625,0.1345286633071341,0.35276917052591017
ITPK1,1.7575900110853555,0.0958553265503276,235.46838961666668,185.30037899999996,0.13478151038211447,0.3440167320905321
ZNF622,-1.7949951338005101,0.0959871512638361,710.8531529166667,798.1738546666667,0.13495180829327547,-0.16692972492204383
LINC01142,-1.7798260667531005,0.09604148529079742,62.44849885833334,70.73181070238095,0.13501313339998297,-0.17702701726604886
NDUFS5,1.821441365184518,0.09609813138175018,1912.9283720833332,1604.6305897083334,0.13507769471330347,0.2533968310021013
SRD5A1,-1.7752793097808743,0.09611173522995523,102.66030779166665,118.66503333333333,0.1350817472278233,-0.20713806927183587
CHST7,-1.8203149479324294,0.09618287941110291,459.33865759166673,600.1333581666667,0.13516666078294634,-0.384989480481293
YIF1B,1.7781433801866995,0.09624424984659209,501.9962135833333,416.0893520833333,0.13522912164249845,0.27019105787338304
ARHGEF10L,1.8340050142772646,0.09624879070554969,96.70863226547618,71.43763405833334,0.13522912164249845,0.4317465995393883
NR4A3,-1.8564730201659776,0.09627259274657449,58.5789920875,203.31885430833333,0.13523586481117003,-1.7779467179705009
TTLL2,-1.755498064045196,0.09627505613938057,57.71048574166666,62.98265148333333,0.13523586481117003,-0.12406258704365491
TAX1BP3,-1.7894944217791962,0.09628681327673817,389.06105249999996,481.0906395,0.13523730323117836,-0.3056044651470664
PROSER2,-1.8240825288018059,0.0963099731190441,114.76380562499999,155.849430925,0.13525475493757866,-0.43819603987193023
SEC16A,1.7570448773713019,0.09633253884211893,711.9189083333334,598.780797625,0.13527136848441976,0.24930265110683258
LAYN,-1.773032842185081,0.09635848977355102,66.54622370833333,74.40988991666667,0.1352927313513197,-0.15887862825186883
TOMM40L,-1.763255802664454,0.09646402273364314,116.66492241666666,137.08300095833334,0.13542581464556028,-0.23085142746238052
ZNF772,-1.794732331365614,0.09648370524352265,81.97803979166666,95.13664193333334,0.13543835629104117,-0.21235683429911045
DUPD1,-1.7617508500444723,0.0964999354821771,59.190698558333324,70.18799265,0.13544604957952897,-0.24209336049695995
RPL23AP53,1.768239853695955,0.09675086291663278,146.62908545833335,130.2454845357143,0.13578312238244297,0.16970919692212494
TBC1D25,1.7525711280744545,0.09685361660565829,100.9825662797619,89.95888083333332,0.13591219169521043,0.16503613898313496
DYX1C1,1.7648374220352134,0.09686447970832895,69.47188220000001,61.63970466071428,0.13591229892259965,0.16997033634455772
RSPO2,-1.7852719408082744,0.09692407203271083,78.488367125,88.22279961666666,0.13598077136311731,-0.166668675524269
GTPBP3,1.8286530088048627,0.09696286091486549,155.03760575,117.91201375,0.1360200453715548,0.39199928808208373
DCAF5,1.7585945841047685,0.09707089365758755,315.047479125,292.30266124999997,0.1361540196374741,0.10775114632824057
RETSAT,-1.7988830490058492,0.09707997717643391,91.57009392500001,106.48098915,0.1361540196374741,-0.21546341280025416
CD1E,1.7535020883725796,0.09721841755926207,85.56302657500001,76.38896214583333,0.136333006260067,0.1616231302539779
ZNF561,1.7488297601004834,0.09739443641565707,87.30547575,76.347100875,0.13656464487394604,0.1911556834075272
SCGB1A1,-1.7532746945025979,0.0974255458537868,59.43895654166666,66.545508225,0.1365930652896087,-0.16038108047700383
SFT2D1,-1.798105885771118,0.0975161408188299,1424.8653663333334,1811.6994644333336,0.13670487030677086,-0.34630198858551964
RBM4B,1.7556107288247498,0.09764185144265185,340.13112175000003,294.81329230833336,0.13686509372061822,0.20563949844412654
ALAS2,1.8480189698501845,0.09765215813875856,303.70137300833335,58.57465662738095,0.13686509372061822,2.3546253646981077
TMEM145,-1.7970670601025964,0.09776689892768956,83.36190705833333,95.74956956785714,0.1370106691679333,-0.19766353421722194
KLHDC3,1.7754496925522043,0.09808826632820739,798.5280553333334,726.5104247916667,0.1374457468566963,0.13618073744044246
EXOC3,1.7727240300318614,0.09810151958248034,273.2791080654761,238.16724954166665,0.13744903221830893,0.19762488872441253
MAP1LC3A,1.8035742489692907,0.09818528116179306,101.38138988571428,84.65242373333334,0.137551094356081,0.25738752059142733
TRIM50,1.749604866839774,0.09842068364024141,63.025842391666664,57.79714025357142,0.13786554906804244,0.1229083418934902
C11ORF96,-1.7747893184248005,0.09845994503930186,73.58008016666668,79.93215331666667,0.137905214261361,-0.1179226330825669
MTMR12,-1.7686513802796255,0.09857161416584996,129.57135720833332,145.69546065833333,0.13803618801105114,-0.1679857742443982
NUP43,-1.7535810093566713,0.09857536664471732,76.78208930833334,90.46500362500001,0.13803618801105114,-0.23378185684883857
GBGT1,-1.7587489089827903,0.09860181556699023,171.24357708333335,195.70650326785716,0.13805788155840393,-0.1915944687868807
DYNLRB1,1.7791280188669123,0.09870701010544371,688.87130175,604.7576365833334,0.13816978772517252,0.1875865590996586
MYADML,-1.7412472166222452,0.0987146372303177,65.99725730119049,75.07298320000001,0.13816978772517252,-0.18328214492454098
ZNF589,-1.7946597014899386,0.0987038304892148,128.61046358333334,167.3212918333333,0.13816978772517252,-0.37703548904190054
TP53,-1.7434348413086431,0.09879120752660835,115.03650701785716,134.54957991666666,0.13826160333613963,-0.22424186944961466
OS9,-1.741058439061715,0.09881851863970544,160.40264866666666,189.986491,0.13828446633277305,-0.24280634220471864
C1QTNF6,1.7512067038526977,0.09884262864853877,74.29573918095238,68.64685097499999,0.13830284519395764,0.11251010425801411
LOC100130691,-1.7404881770927516,0.09893500844051543,51.05871482142857,58.22785896785715,0.1384167339940589,-0.18613623876006624
MIEN1,-1.7815738026464853,0.09904092969064213,92.6537915125,112.95282904999999,0.13854954081293336,-0.2830274347889139
CCDC130,-1.8237815711572494,0.09905783572653161,1076.1886196666667,1384.7581971666668,0.13855780752156951,-0.3634046484350879
HRASLS2,-1.7393380001890055,0.09915292959584328,88.45978665,137.158587425,0.13867542600817243,-0.6270140146878536
ORC6,1.8377951861879458,0.09917138050612156,48583.05669325001,16900.521874250004,0.1386858373337549,1.5233297999541389
BLZF1,1.7747747327304555,0.09923134668312665,3043.6977163999995,2382.6415354166666,0.13875429677143444,0.35313170960514384
CSNK2B,-1.7668402356497894,0.09925509915984976,1041.687601333333,1143.1099160833332,0.1387567124613455,-0.1339186822358549
RBM48,1.7408194544769284,0.09924476007259297,89.541022125,79.4441345547619,0.1387567124613455,0.17058436021552392
ITCH-IT1,1.7389781449151072,0.09927594211556529,288.40196825000004,225.60694979166664,0.1387704538114181,0.3528826260639457
KRT39,1.7727542407355747,0.09941124354254942,63.35986106785714,54.78669924166667,0.13894416734732365,0.2062400184690949
E2F1,-1.7390757966384947,0.09945358905606051,146.791954875,173.38422336547617,0.13898793501623363,-0.23870178678773968
ALKBH3,1.7535888208956185,0.09956451314641164,192.7900352916667,164.27625475,0.13912752197457987,0.22961492166697717
MIRLET7D,-1.7816709568102405,0.0996299868576272,75.16449206666667,92.91560195000001,0.13920357445177453,-0.30224627976314977
PTCD2,-1.7725205369360426,0.09989005689156367,79.80020683333335,91.77949115833334,0.13955147098721615,-0.19944694785460726
SIX6,-1.7346008968123707,0.09991589412783716,59.05279758333332,66.12007052083334,0.13957209157547099,-0.1605127755547322
ALDH8A1,-1.7354366008876057,0.09997291182359175,70.09839076666665,75.94782307261906,0.13963625861625717,-0.11406360550093542
B3GALNT1,-1.7782791139910494,0.09999767007684272,61.351280835714284,66.298732825,0.139655358342742,-0.11016014386870143
ZNF57,-1.7917679905814292,0.10013306350153973,82.32599205,94.27303233333333,0.13982894825661096,-0.1933013188162338
MKRN2,-1.736232786428962,0.10036277416962215,399.3905042916666,458.54114216666665,0.1401341926570522,-0.1987862705970489
CARHSP1,-1.7838231612904532,0.10049144979837858,412.53577004166664,512.1166604583333,0.1402983121838859,-0.3112747442462247
HDHD2,-1.768035018004606,0.1005865094411428,618.412363275641,710.8135335416666,0.14041546853073333,-0.2005991836881602
VPS8,1.7709114760018643,0.10062186427806538,165.80387993333335,153.19201325,0.1404492622026835,0.11342480761597606
DFNA5,-1.8263256751497596,0.10090666272196375,85.889730875,223.56077019999998,0.1408311863421293,-1.369848330854694
AVP,-1.8255319179771077,0.10092988786597795,75.83571595833332,179.406624,0.14084799945855822,-1.2314033234283324
SPP1,-1.7548146045411759,0.101096508832785,64.55965261666665,73.68553573333334,0.1410648960457465,-0.1880206548873682
ASB4,-1.7288838741615893,0.10121639229263414,59.08982833333333,65.74198570833335,0.14121653669440706,-0.151473809900998
NAA60,-1.7713294801076023,0.10165277958358661,228.71615291666666,270.3629494166666,0.14180967922422402,-0.24037144955062217
ZNHIT2,-1.788974334210066,0.10168078480165091,110.44392023333333,133.58104731666668,0.14183304422681295,-0.2721573401823978
LDHC,-1.7265965745195855,0.10182587386061669,66.596618375,80.50347192142858,0.14201970452111692,-0.26991044195264635
LPIN1,1.7797822184593768,0.10191578363979328,841.9545383666667,619.9897731166667,0.14212937176108414,0.4408853174926275
CLCN3,-1.748469006478115,0.10214143760801699,144.03729966666666,158.0352522,0.14242829945341012,-0.13292262272536526
SCARNA9,1.742375491342731,0.10222290245455867,234.95194311666668,201.02723208333333,0.14252612270968676,0.22394327954198712
RPS13,-1.7942352451363033,0.1023070660678604,12682.316520583332,14716.909114999999,0.14262768670668743,-0.21464069032627364
HCN1,-1.7235740484721003,0.10235549500235298,67.856977275,76.16219438333334,0.14267941553597163,-0.1642913221672142
CNR1,-1.725451199183156,0.10244640691756503,70.00118961666666,80.618703925,0.1427903459249247,-0.20105660430397787
COPB1,-1.721248966990698,0.10249517037929981,878.4488132999999,973.8324494166667,0.14282788202290822,-0.14855466436989673
VPS18,-1.7383495569923095,0.10249600867072509,172.076648175,218.0363722916667,0.14282788202290822,-0.33975937108488186
WDR36,1.7209501939245933,0.1025240202186158,235.25645495833336,214.1436881583333,0.14285111741176149,0.13505323152455162
PACRGL,1.7362869231751412,0.1026466112883989,72.72248304166666,64.874522325,0.1429744972621961,0.16238406770173786
TBCK,-1.7551047398222548,0.10264294786155101,157.61216366666667,178.27363426666665,0.1429744972621961,-0.17665991413299675
RNU1-3,-1.8167404361138768,0.10262497515295535,176.27293708333332,1227.8018282499997,0.1429744972621961,-2.7932080548263727
TUFM,-1.7441169222974953,0.10277805068042092,556.3089473333333,642.5335997083334,0.14314175290961687,-0.20753815996373604
DACH1,-1.7629875735447793,0.10287785624227666,79.43458851666666,92.43226994166668,0.14326491917027917,-0.21610489553557688
LHX6,-1.7299717362644962,0.10293451046226489,55.24177854166667,63.170644075000006,0.14332797345834208,-0.19027124581767918
TXNL1,-1.7778134647168036,0.1030937121229351,395.76244187500004,519.5215315000002,0.14353378704408642,-0.3916823776688272
C7ORF25,-1.762853256435224,0.10323624158292799,128.79435630952383,148.55522175,0.14371634559108304,-0.20445062957469595
PADI2,-1.7262439435390147,0.1032871037033897,76.8338602,90.41960531666666,0.14377126675460786,-0.23210568053930203
CCDC73,-1.744752609809712,0.10333386706250183,66.23670716428572,76.03253719166669,0.14382047111316945,-0.1962188715264972
GREM2,-1.7197432023000843,0.10337617649172902,55.73240933571428,62.048260674999995,0.14383169432373957,-0.15228343689837054
CECR5-AS1,-1.7275511736258493,0.10337557340312012,60.8523667827381,68.467842875,0.14383169432373957,-0.1675164982334758
SLC2A5,-1.780191809478417,0.10336289524315576,96.23097922261906,125.32039125000001,0.14383169432373957,-0.3775995886681782
ST7,-1.7650005065720042,0.103393484857578,114.85432775,132.80800645833335,0.14383989281279483,-0.2078525055996625
MOV10,-1.733769320953245,0.10359492741586551,192.961332625,256.26875858333335,0.14410422669904013,-0.40750720310132227
ABCG5,-1.7224254280752955,0.10368229647227492,64.04639664999999,70.02602872499999,0.14420983944703214,-0.12687868349694487
TVP23C,1.7341495632484296,0.10379876521700535,160.09752555833333,136.03154863452383,0.14435589864616638,0.23342625292136177
DNAI1,-1.724548998300942,0.10401344541722295,58.49696006666667,65.05549995833334,0.14463849600011136,-0.15086273178845122
SH2B2,1.7161516776335395,0.10403772949150686,80.81690624166667,73.23223005833333,0.14465630010957697,0.14035327492793925
OTUB1,1.7147293204060827,0.10415701924987891,124.62197258333333,111.60184795833334,0.1447975913898125,0.15785832428316038
DLG4,-1.7147558698407888,0.1041623308220048,133.61914208333332,166.45467416666665,0.1447975913898125,-0.3148870789518412
MIR130A,1.7869411203397905,0.10418967632452689,257.707245875,167.42232345833332,0.1448196273236667,0.6192370891853178
DNMBP,-1.7475481733446872,0.10423612995562799,70.28606262500001,80.62663498333333,0.14486821502767622,-0.19541994602493773
LEFTY2,-1.7707284541894897,0.10432725086770983,70.20351265833332,83.82779967857144,0.144978864115269,-0.2525887258769357
SSB,1.7560815866847783,0.10438878543837689,506.8485984083333,428.1511659583333,0.14504837853148972,0.24291254179218846
ZFP82,-1.7417664913509527,0.10449435393565559,93.92747756666665,106.187660375,0.1451790560799714,-0.1752411766849855
TBX5,1.7254708964950989,0.10453820811168359,66.57386425833333,59.905838616666664,0.14522397157742153,0.14988482315429597
LOC105370941,-1.7385844965165997,0.10463106598070106,73.38993644166666,86.13461395833333,0.14533694535958916,-0.22813847382293773
ALOX5,1.7384571185040836,0.1046689485062714,80.1540575,71.83107985833333,0.1453735395920436,0.1561089917361187
PPIB,-1.7855524191533534,0.10469527048702601,208.906662125,293.80699276785714,0.14537804806441787,-0.4900227889510971
CPT1B,-1.7158639873649262,0.10468574762764515,136.6262214047619,180.673411325,0.14537804806441787,-0.4005919230056847
LSAMP,-1.7699689685258544,0.1047143698166215,82.87092784166666,100.35298460357141,0.1453801778104149,-0.2731458519420684
ITPR2,-1.7247861048723674,0.10471988046089888,104.47133146428571,121.05139477083333,0.1453801778104149,-0.2106378737727823
GNRH1,-1.753451268040038,0.10476956848475713,129.992784525,153.62037119166666,0.14543313461583562,-0.239243060476106
FBXO44,-1.7214841574392434,0.10488045926224324,56.688097266666674,63.13706341785714,0.14557102739637198,-0.15288462039648376
CEP164,-1.7189913437788387,0.10489882743713569,111.97763662499999,133.36501573333334,0.14558048526356535,-0.25012032986858745
GNPAT,1.7256014863276803,0.10494035263205775,372.83699666666666,321.61439333333334,0.14562207523831802,0.21259854674556067
ATXN2,-1.7138486468012344,0.10499186009690747,535.5068489166667,597.1567366666667,0.14567750657648212,-0.15692697914328768
PRDM16,-1.7293901445939384,0.10527244603444737,52.13807327500001,56.30697694047619,0.14605073992887435,-0.10896487483966943
BRI3BP,-1.7568528801741203,0.10536172246312638,114.97784659166669,131.830359225,0.14615850523344626,-0.19573566499684425
LINC01096,-1.746175491190068,0.1054776869588724,66.53460587500001,76.59286743333332,0.1463032646060978,-0.2002970887090756
RBPJL,-1.729646097126553,0.10565127032536185,69.1876572,80.5066283,0.146527903808427,-0.2157000385433001
ARF4,1.778680363005444,0.10597351557267927,1234.1687488333332,1077.9395362083333,0.1469586502548711,0.19509413792945196
KIAA0825,-1.7455123404638027,0.10623768417085734,66.64318659285713,75.43935549166666,0.14730877303321258,-0.17637098904065684
PQBP1,1.7353031685208549,0.10638688086358886,215.74754760000002,193.26808243333335,0.14749941669027505,0.1579667794586923
CDO1,1.7141336470119724,0.10648105846972707,67.09647616666666,62.51287301071428,0.1476026285308808,0.10053111208865495
TFCP2,-1.7155766279714704,0.10648475344013543,245.43620895833334,278.32525962500006,0.1476026285308808,-0.18073179638461756
PROK2,1.7731988734355038,0.10655466419111155,127.27283586309525,82.52237231666666,0.14768328773600325,0.6189810905101076
RPH3AL,-1.7290616902722926,0.10657624668483037,67.82218726666667,77.84760227678571,0.14769695427066243,-0.19619314022200918
VSTM4,-1.7081438931146782,0.10666871961768404,60.12515783333333,68.16675784166667,0.1478088493547585,-0.17831254707344435
MOB3A,-1.751126065051213,0.10669218455841196,417.0120362083333,522.9931704166668,0.1478251072614901,-0.3260035244327284
GTF2IRD1,-1.6979408246600831,0.10674181580738075,68.30134985,79.43730578333334,0.14787761178372705,-0.21498130652122605
PKD1L1,-1.6999029106380161,0.1067666681939021,67.19393843333333,72.08433992500001,0.1478957804796797,-0.09991879937347026
DCAF17,1.7087827577956485,0.1070873528903113,89.77745503749999,82.80926333333332,0.1483236942308368,0.11522433060333181
TTTY17A,-1.702144563007505,0.10729705729642051,63.036398500000004,68.98129474999999,0.14859781511704753,-0.12807718579037441
CD276,-1.706498650728449,0.10731704074769258,65.51291418333334,71.987485875,0.14860915632717073,-0.1340146445592172
ESR1,-1.709593509335372,0.10736494782821807,66.32835065833333,79.23636215833332,0.14865915853137887,-0.2530420734067542
NIFK,-1.7158806258421235,0.10742033998013227,576.5568918333332,724.7074290833333,0.14871951255352892,-0.3294249738327242
LINC00597,-1.7506450751944236,0.10772091039739211,58.194127991666655,78.930111725,0.1491192563180774,-0.433285037009715
TRIM16,-1.712997435555441,0.10802323028710137,62.898872191666655,71.06402976666666,0.14951208023446674,-0.17348886046633183
WIF1,-1.745422456121256,0.10802841098845915,63.25859724166668,81.70669714166667,0.14951208023446674,-0.3641146685055556
FOCAD,-1.698380562082372,0.10816506071561431,67.2669523125,79.18340908333334,0.14967330871757964,-0.23211641040413422
SETBP1,-1.7620797183478865,0.10816866263351431,192.85800406428575,240.37108854166664,0.14967330871757964,-0.31625257753298097
CHRAC1,-1.7083019409577784,0.10825123083864527,87.18295228333334,97.60758225,0.14977111107575825,-0.16119880641740636
RNY3,-1.7581824691160115,0.10827158300829871,341.9375453333334,512.6331846833333,0.14978282234349624,-0.5827925533421503
LOC100288590,-1.6871204467141205,0.108834734571214,58.806160383333335,67.14345906666668,0.15054535685556003,-0.18828108462849436
CHMP1A,-1.6905171007157807,0.10890840696497947,374.03337733333336,429.9746930833333,0.15063072752565768,-0.20058415774225047
FRMPD3,1.6942278390230914,0.10906097369116537,86.96023833333334,77.18416487499998,0.15082518587517108,0.169975074140714
NPEPPS,-1.6937772616436981,0.1090915093801531,209.59382826785713,236.13813041666668,0.1508343046406155,-0.17126450146291194
AMBN,1.687973972767903,0.10908354888739351,68.68291063333335,60.696466452380946,0.1508343046406155,0.1756170219851354
ARID3C,-1.6932005474591179,0.109125691474718,62.00243385,70.12028154166667,0.1508650112553705,-0.17485347282197594
ARFGAP3,-1.701391123874207,0.10941499296300045,369.19217983333334,443.20321107051285,0.1512483720607576,-0.2629454027676221
TRPT1,-1.7313501018201691,0.10950511651497273,469.54334850000004,575.74456575,0.15135634796935676,-0.29360486907394545
OVGP1,1.6855635990164792,0.10953083132542046,135.72261076666666,116.45107524999999,0.15137528514865614,0.21919193005798565
LINC00856,-1.724790319629192,0.10966251666749097,67.56500744166667,75.67729442261906,0.15149081350842958,-0.16132695580600753
PLA2G15,1.7135649371953796,0.10964432751188181,126.33909987500002,107.93205454166666,0.15149081350842958,0.22524692479901365
RNASEH2B,-1.6835278820040713,0.10963263089853127,697.3535622083334,833.8303906666666,0.15149081350842958,-0.2575254919056835
SPDYE2B,-1.6848303211919646,0.1096603289847389,257.04119041666667,284.624911,0.15149081350842958,-0.14652043309583362
ASAP3,-1.6862279259265336,0.1097461291592582,72.6797001690476,81.10361980000002,0.15158969824672808,-0.15617863865664194
SNORD38B,1.6816313470877196,0.11010354633912828,73.90748433333333,66.89681601666666,0.15206671970547148,0.1417659501602202
BPY2B,1.6831971657820903,0.11056805217237609,67.68984320833334,61.81140776666666,0.15269152316658688,0.12907018714257035
AEBP2,-1.731198770704121,0.11069225004693511,158.15515758095236,187.44657384166666,0.1528462849963159,-0.24372165581958338
SPATA31A6,-1.6799570878278223,0.11077667109190946,63.21278109166667,69.87264560000001,0.15294609420973693,-0.14236842031509145
FUCA1,1.6924305449792518,0.11086939529269006,399.1231691666667,324.5050974166667,0.15305734421911854,0.2977640342807497
TNFAIP2,-1.6933788760351884,0.11094841009818364,282.0627488583333,402.82346025000004,0.15314964584105104,-0.5126028242826592
MSRB2,-1.7476323125200488,0.11100024569378693,490.9876803333333,681.7197172916667,0.1532044140367746,-0.47267122817674334
C6ORF62,-1.717939834346503,0.11102075462408649,1085.3700139166665,1246.2430245833334,0.15321593737825737,-0.1992270370080078
DCST1,-1.6881944156852944,0.11106925350360755,65.65549579761905,73.98349104166667,0.15326608193466817,-0.16984916387160442
STMN2,-1.6917668836615738,0.11110019383125402,63.77448897500001,72.23433929166666,0.15328732103130485,-0.17709455254346906
TPM4,1.6808519749366486,0.1111089764268974,141.67676068333336,121.48085449999999,0.15328732103130485,0.22019411341539907
BEST3,1.6882685865471996,0.11113130229923318,81.548542525,72.22075558333333,0.1533013366510114,0.17299008192479448
VPS54,-1.721114263580537,0.11134551733538904,80.90631525,93.12488628333332,0.15358002391088144,-0.20060152404564224
ABHD14B,1.727568484442565,0.1113677260932897,109.53731366666666,86.97994003333334,0.15359384290449324,0.3292869339633926
AAGAB,-1.6916567541833802,0.11155229624487259,240.57611966666667,275.50138375,0.1538315566034141,-0.19480885232116218
RMND1,-1.7295628842854618,0.11162376008750953,91.03057109404762,105.28483895833332,0.15391326079039397,-0.20775073148027534
GTF2IP1,-1.6732251129966975,0.11179252341034046,262.2126617083333,291.60837391666666,0.1541290945366331,-0.15274216652369965
MAP7,1.6977499766118929,0.11199963614320388,89.91289235833332,79.56734670833333,0.15439774785605787,0.1742896529068485
MICU3,1.6736912795756826,0.11213644603127647,64.225664675,57.94736805,0.15456943660366299,0.14601234121084694
MCM10,1.7012237613686199,0.11224175127824192,60.83931275000001,54.00179575,0.15469766638655089,0.16904556412713756
SLC45A3,1.711924066944477,0.11234074552838881,90.65981908333335,77.848596,0.1548171709130153,0.21720437193102526
TAAR3,-1.6790396225366062,0.11242257147638862,63.03810300833334,75.2804677,0.15491299219187407,-0.2523831175675193
MFSD14C,1.6976564728041466,0.1124851627376806,3171.1514414999997,2524.32091675,0.1549822909234309,0.328994911696439
PRB1,-1.7008004168682058,0.11261654374949048,68.40110443392857,74.0595591375,0.15514634279942927,-0.11307719485886292
POMZP3,-1.6897377128326465,0.1127380788480765,69.29918029166667,87.41535683928572,0.15529679605179447,-0.3307891055267529
ADAM8,-1.7224195113394218,0.11277126743222654,368.04438212499997,471.4341830833333,0.15532553231810828,-0.35631902650273517
TBC1D12,-1.6880798826813732,0.11279010730469882,69.81492376666668,75.72290330833334,0.15533450126125314,-0.11560388452592729
SSPO,-1.6741597682450693,0.11282601458721,59.745305200000004,67.32963277499998,0.1553669709069777,-0.16973846134775084
RAB42,-1.6786683757237537,0.11286658443683066,68.77513193333333,80.4629043625,0.15540585333887733,-0.22343030386113316
PRIMPOL,1.720448077424194,0.11312448992417125,110.36819320833334,98.0189714,0.15573121686401506,0.1695603894326343
ACER2,1.6710470456269293,0.11313843092075385,126.19532608095237,115.00515380892857,0.15573121686401506,0.13285675634315286
TMEM216,1.6742854902825983,0.11313996501374556,351.1856671333333,310.90444170833337,0.15573121686401506,0.17523209943034246
DBNL,-1.732113254670234,0.11320717076036613,1639.2408482083333,1907.2569267916667,0.15580670142879446,-0.21834775663212191
MCCD1,-1.6695063922316278,0.11324098845200808,66.3498911607143,74.68086225833333,0.1558362226403781,-0.1682529116419218
RNF113B,-1.6657449003006484,0.11329806772165607,55.039997616666675,63.373588125000005,0.15589774525421718,-0.20001199118042834
TMPRSS15,-1.6733455461735531,0.11340588777268307,74.41520029166666,81.23238188333333,0.15602906594625537,-0.12485128270767998
ZNF70,-1.6739390047932416,0.11350598319515898,70.27638987499999,77.95436869166667,0.15613833073296793,-0.1475948285914015
DLGAP5,1.6867010429412996,0.11351008805666557,63.24037232499999,56.525211666666664,0.15613833073296793,0.15928586754397234
EME1,-1.722950199179887,0.11355715690750758,63.928773198809516,72.41390454166667,0.1561860252193642,-0.17719538384824496
AIRE,-1.7356883067012838,0.11361397814223043,4581.467983833334,5864.193177333333,0.15624712121721276,-0.356053824793479
COG2,-1.6944943583844099,0.11396272107550857,274.49183995833334,309.90609595833337,0.15668296730324732,-0.17446931704076718
SMC5,1.6628574120922985,0.11396820597890965,71.56277429166667,64.98304206666668,0.15668296730324732,0.13713432235353107
BDP1,-1.674369138815196,0.11396137183350556,74.55705775,82.05237900000002,0.15668296730324732,-0.1364549709996412
TSEN34,1.6675028729105046,0.11431431815597819,596.4925755833333,520.2307783750001,0.15712451279211576,0.19699850961279886
HDAC1,1.7234801730761444,0.11430242447816566,2569.474115666667,2095.323528533333,0.15712451279211576,0.2941730972180068
CYB561D2,1.6724991423854156,0.11480809464559344,333.38025312499997,304.6123753333334,0.1577859939500957,0.12978668695068762
PCSK1N,-1.6966218667550432,0.11482812370337186,63.74371509166666,73.42788785833335,0.15779630915721293,-0.20110314327612766
GGCT,-1.662921487527672,0.11501973589360134,235.93259591666666,260.2074219166667,0.15804238519731484,-0.14071919954875334
SMARCAD1,-1.6821736011124309,0.11506517859684633,166.077005875,184.565593875,0.15808758590341987,-0.15141604715652335
CDK5RAP2,1.6674645155346057,0.11514154063883296,212.84000566666668,173.1681,0.1581752520768966,0.29605137160392037
DTD1,-1.6594583240363245,0.11520724411883772,156.31306325000003,175.43723400000002,0.15824825857378777,-0.16551657176450618
MRPL3,-1.6751419612806593,0.11530971488704905,465.89523675,535.6647541666665,0.15837174706527338,-0.20092227088834136
LMTK2,-1.6746068365987412,0.1153635890132158,67.18281666547617,78.42456966666666,0.15842847101542443,-0.22017716909206264
COL17A1,1.6540887462269622,0.11565296359023669,69.96460225000001,62.01393349999999,0.1588085594198978,0.17142870603530813
EXOC4,-1.6626628629007512,0.11595073610565175,180.2006835833333,201.24654779166667,0.1592000953395676,-0.15852667907008922
SNORD31,1.6532574288407476,0.11596567034939012,258.7849225,231.47612199999998,0.15920325195056825,0.16023515923084197
C14ORF166,-1.659887121248276,0.11612140813073452,1314.79998975,1491.5719195416666,0.15939968868583232,-0.18186024278363888
LRR1,1.6596790920932465,0.11614402200943288,179.6360472083333,165.78317903333334,0.15941336354235888,0.11511202892211347
ZIC2,-1.665144030170028,0.11620679932670891,71.90039677738096,81.70792075833333,0.15948215570379395,-0.18209883301316676
AMD1,-1.7010629894165672,0.11647972519358743,180.96110033333332,221.38955220833333,0.15983930923973008,-0.28945894843033493
