Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
RAB11FIP3,1.7301619381611297,0.1314855627082259,258.1935593333333,209.56246733333336,0.204780235165423,0.299781569801306
CREBL2,1.681984408010454,0.13154125886413479,140.56773,115.438652,0.20484356494659436,0.2819224015550921
ZNF480,-1.6808319329431733,0.1315749345593755,95.35899266666668,118.72886400000002,0.20486780658967832,-0.3132797794188491
SASH1,1.7810179859708337,0.13158689588087955,114.83557133333332,80.56088083333333,0.20486780658967832,0.5061290897293791
HNRNPH1,1.7359669567525002,0.1316450123113246,1317.59562,1031.6244208333333,0.20493487235851812,0.3526865719300538
ATP5D,1.7062452815670528,0.13170736499312602,513.0337633333334,412.8373386666667,0.2050085167233648,0.3127993043176964
UHMK1,1.753880370732412,0.13173082645881312,1293.814935333333,1077.2790833333333,0.20502161522875928,0.26401528289096277
NLE1,1.705545868420966,0.13181681266248846,75.6377128,65.63412973333332,0.2051320111168419,0.20179319626991798
CCL27,1.7690791417597398,0.13201571665109735,67.9939385,58.81395400000001,0.20541808325771982,0.2059875286218178
VNN3,1.686754396949704,0.13212534467457085,85.40637916666668,71.685793,0.20556519142905944,0.24946442108019884
ZNF343,-1.8347936739038504,0.1322203754206589,61.74940421904762,85.81322693333333,0.20568955765291677,-0.4683131082921461
TMEFF1,1.6777657453291068,0.13234927907541771,83.063636,70.11856026666666,0.2057105155475716,0.2412557402934219
GLOD4,1.7580187848008728,0.13228001479573015,684.5322143333335,600.2975385000001,0.2057105155475716,0.18914540964779292
GPER1,1.751460871892276,0.1323546227657097,74.59830866666667,62.10042866666667,0.2057105155475716,0.26070415186795604
FGF23,1.681766818912125,0.13225404899630339,75.828362,66.57873333333333,0.2057105155475716,0.18506968586255734
NLGN2,-1.8381219385533143,0.13230466996633025,72.47207165714285,99.55033433333332,0.2057105155475716,-0.4526500193653389
TREM1,1.8664721525860541,0.13235249234290433,83.86022116666666,46.500298,0.2057105155475716,0.8371518742243653
NCS1,-1.7116654429955915,0.1322838961838246,70.67461766666666,91.0483405,0.2057105155475716,-0.36092940835048637
SNORD3A,-1.8836946620905448,0.13231138372964155,292.52311900000007,759.8372700000001,0.2057105155475716,-1.3741137791058424
STYK1,1.7023334939703965,0.13249883416737465,59.18609773333333,52.518663000000004,0.2059111672404935,0.16938820510766028
UGT1A3,-1.7652743827042041,0.13265945294587791,74.43375333333333,98.00001016666667,0.2061372683134374,-0.3922184619179596
WDR59,-1.817540422034786,0.13268495442781023,546.1971813333333,787.7660800000001,0.2061533852945658,-0.5275367127903099
USP34,1.676985284944741,0.13278041555104714,352.53327866666666,301.24689333333333,0.20623967065800822,0.22611851396959182
SUCNR1,-1.8783860940967956,0.13278589686501585,79.76311899999999,153.52821866666665,0.20623967065800822,-0.9361017827766451
ITGA3,1.673497796708422,0.13278214899927693,73.02129833333333,65.12140116666667,0.20623967065800822,0.16282314388228247
DYX1C1,1.8132483943337097,0.132938630970204,64.96086558333334,58.19548566666666,0.20645336056530658,0.15612317288571642
MGC57346,-1.8657651179339432,0.13297307077497936,121.04268266666668,166.495894,0.20645978377163499,-0.45673993192230267
PCDHB19P,-1.820979839110477,0.13297278298217077,163.58533516666668,253.34313033333336,0.20645978377163499,-0.6279403334313027
RB1,-1.8773872606087054,0.13300721063046014,117.07496533333332,166.17461999999998,0.20648926194037256,-0.5016527260573707
AADAC,-1.6776463274254882,0.13323914430806638,59.20662666666667,72.911447,0.2068257667283792,-0.2958755318435804
SELPLG,1.7564070350518886,0.13334708540783913,106.19382799999998,82.9274902,0.20696974436350563,0.35300649711663734
INHBC,-1.6766593495144986,0.13338290721282559,56.812820261904754,74.02525066666668,0.20700176465625983,-0.3759867814742561
FOXL2,1.6989748557884803,0.13347513112512863,70.20569683333333,61.44618313333334,0.20712130016068817,0.1893792756585393
SCGB1C1,1.8376931384919521,0.1335247123217958,82.86101006666667,49.05709783333333,0.20717464473887381,0.7444255567376201
MINOS1,-1.7781619652191414,0.13366010542343348,115.56949100000001,143.6495526666667,0.20736110628483487,-0.3113716112553506
GNPTG,-1.7434586857020937,0.13372251114744985,332.956211,440.3473161666667,0.20743430520208922,-0.4022554786524619
LOC101928614,-1.8083753813922963,0.13378652256601062,64.08989933333334,78.50370466666666,0.20750997797205017,-0.2885884048278369
PDP2,1.8281737823984578,0.13382142326640137,71.63079333333333,57.484313,0.20754048639061976,0.3125316298541456
WDR78,1.6695033585104628,0.13387342808658126,55.79598414285714,50.49380733333333,0.2075975112220048,0.1413899814947177
MIR517B,-1.7595086431298814,0.1339346256707934,63.26572483333333,80.11237666666668,0.2076451484116772,-0.33587256449372127
MIEN1,-1.8024114137329297,0.13392118473000336,85.468973,118.32765333333334,0.2076451484116772,-0.46467395658157695
UBN2,1.6693920996627978,0.13399253911262854,96.97491183333334,88.79484266666665,0.20771130124558324,0.12577978286718317
FGF18,-1.6818579893679084,0.13406503596490066,72.310167,84.82953966666668,0.20780004323259427,-0.2274609687409459
TGIF1,-1.7517583304361328,0.13409713397885709,197.40313333333336,247.12292266666662,0.2078261541851577,-0.3226202137397083
PDCL,-1.7627162882309375,0.1342047801263402,106.53879300000001,131.45562133333334,0.20796933174132967,-0.3006518878632072
ZNF395,-1.8587859598974357,0.13437216977956354,495.11111366666665,835.0199213333333,0.2082050472386096,-0.7528740441528683
ECM1,1.6790737729851262,0.13448245649024995,84.31482216666666,70.52324213333334,0.20835224015192105,0.25438427481260373
GEMIN5,-1.811227579092123,0.13471188126812053,83.977857,108.56365136666666,0.20868395795354824,-0.36661038499279197
PCDHGA10,-1.6785839690992888,0.13473992780018532,53.6471266,59.12466433333334,0.20870367809541038,-0.13781129500432598
ZNF586,1.6694916331716305,0.13477970424576263,346.7877766666667,305.6628651428572,0.20874156058794743,0.18155375234577775
SMPD2,-1.756718024890808,0.1349430653475523,55.36640010000001,71.43261499999998,0.2089075662302382,-0.3618040299989431
MARCH3,1.810223226226613,0.13491421163071918,79.69111123333333,66.80309600000001,0.2089075662302382,0.2510586072653478
ZBTB38,-1.7787217016799075,0.13492997878368646,73.961478,91.304772,0.2089075662302382,-0.30025583608524276
NPAS4,-1.6630398026774091,0.13494821649483024,59.04931633333333,67.83044000000001,0.2089075662302382,-0.19689891162331197
TRAF7,-1.747325283069358,0.13516737405314894,60.2718929047619,73.66818253333335,0.2092230647334099,-0.2852681934981618
KRR1,-1.6618278690810255,0.13526189879709893,61.990458000000004,77.25921283333335,0.20934559666166175,-0.3131272980163411
STRBP,-1.6863961362299549,0.13543625323983588,129.78207066666667,154.00310833333336,0.20959163959636612,-0.24513237597053195
ADH5,-1.6788091481976428,0.1356075306592149,82.58919999999998,88.371552,0.20983286540568502,-0.09649912454738896
UBE2T,-1.7704485476981902,0.13581152121681112,115.19675566666668,131.905481,0.21012464949475057,-0.1938308145748353
NR1D1,-1.8241137873739024,0.13584277927109562,53.962376600000006,77.07807333333332,0.21014914967619763,-0.5064730648303248
STRC,-1.8430130317840387,0.13587729887114716,50.67526516666667,63.90889283333333,0.21017868934251915,-0.3289422612669153
SOX21,-1.7493439765225156,0.13591502520456064,57.7876835,66.09125753333333,0.21021318200196856,-0.19061085495578833
ZXDC,-1.7395311109456242,0.13594464551910482,78.25957199999998,96.19913466666667,0.21023513106836025,-0.2943582932234605
DDR2,1.667464072489648,0.13599503820008196,84.60419683333333,71.40598083333332,0.21028919547370822,0.24157265714094578
HIP1,1.6711218272437365,0.13603288246819992,75.96302316666666,64.204602,0.2103238461944505,0.23919168004016278
LIAS,-1.6606492231134857,0.136100501360498,129.16805583333334,144.99698093333333,0.2104045191216412,-0.16556309165568717
FAM212B,1.6847246723000497,0.1361534178756641,96.31829846666665,81.557562,0.21041470704024035,0.2373107288256131
SLITRK1,1.700882508688139,0.1361289776542109,67.81443730000001,59.83570053333334,0.21041470704024035,0.17779307827257274
PIWIL4,-1.6687226185053703,0.13614024192239452,75.81543896666668,87.98779483333334,0.21041470704024035,-0.21221117186558658
RCC1L,-1.6847972686807124,0.13619788607285566,78.80452700000001,86.71795833333333,0.2104595594952065,-0.13640164592261872
FGF7P6,1.6878089831585559,0.13626291427781867,73.370289,62.82917053333333,0.2105361684941101,0.22051047846814154
NPSR1,1.7015172906084,0.13630641912176633,70.08827699999999,57.554899,0.21057950872485126,0.2798217890601551
B3GALT4,1.7477828912801356,0.13660933237199124,148.926605,117.94638233333335,0.21102355321400668,0.3339450233576988
SHISA8,-1.755053156922423,0.1366992335862535,62.48357933333333,72.04522266666666,0.2111384897808082,-0.2024064478396541
CSNK1G3,1.7639720879737597,0.13676186694482106,113.43103833333335,97.16580983333333,0.2111725165262486,0.22118588160900554
HRH1,-1.7109423863746787,0.13675723080524116,73.71913573333333,85.18959076666665,0.2111725165262486,-0.20603587593004047
FRS2,1.654427075389789,0.13676775710730543,150.42639483333332,132.94413133333336,0.2111725165262486,0.17698532863284022
SHPK,-1.7226841216658924,0.1368473384436675,230.90244333333334,280.5630316666667,0.21125952924177352,-0.2799399047685558
ASUN,-1.8468031179029785,0.13685511996309518,151.12105993333336,180.53855733333336,0.21125952924177352,-0.25505610124278544
EHD2,-1.6975491702064913,0.1369220022616637,69.4887108,81.92200066666666,0.2113148944181028,-0.234362705362269
HIPK1,1.7963118341707158,0.13691015687866892,71.0143352,62.00418783333335,0.2113148944181028,0.19283639206764835
PRTFDC1,1.6794963804926042,0.13696835661531043,97.74216383333334,84.21621866666666,0.21133856043938623,0.2125382249561243
CCDC25,-1.6534442269840506,0.13695521820481207,183.92601333333332,210.14507103333335,0.21133856043938623,-0.19128638798725284
CRKL,1.6988919530571003,0.13699718617926612,1496.9417958333331,1341.8418366666665,0.2113591099273868,0.15769217691868143
AP5M1,1.659095391290822,0.13708845485682652,305.2114966666667,278.0057903333333,0.21143687927783356,0.13423338636494542
HRASLS2,-1.6873322304154108,0.13707986088101712,106.42106046666667,179.15018066666667,0.21143687927783356,-0.745923229554796
OR5D16,-1.7883425849654992,0.1370941456347908,59.80322249999999,68.85662726666666,0.21143687927783356,-0.20024920310158212
JKAMP,-1.697783142833092,0.13727875456644148,330.3784509999999,397.15704999999997,0.21169640959616645,-0.2648578135374944
VSIG4,1.736046920692046,0.137293495640784,76.73835700000001,66.44159900000001,0.21169640959616645,0.2049878745203202
RPS6,-1.7341594941278755,0.13742319828641483,14519.1112,17174.959661333334,0.21181240969665044,-0.24233820603603462
WDR75,-1.6924611539911063,0.13739745109420198,533.5375026666667,659.5046983333334,0.21181240969665044,-0.3052776540823743
ZNF134,-1.7905196052487324,0.13743090519067125,96.13081116666666,114.32749666666669,0.21181240969665044,-0.24773560977931908
SAFB2,1.8290710258642182,0.13743078791727104,673.5376306666667,531.5739426666667,0.21181240969665044,0.3409170862548141
GPC5,-1.7083062767334174,0.13751161273093115,60.47326350000001,68.56392333333335,0.2118649067245215,-0.17838022437626044
RPL7A,1.6965509062527326,0.1374902153746054,4560.6519260000005,3655.3037400000003,0.2118649067245215,0.31917044257419924
ZNF618,-1.8483924909641085,0.13751073077815157,80.5621455,129.3883713,0.2118649067245215,-0.6768435772073484
RPS6KB1,1.67629654790394,0.1377765647858562,623.7120536666666,523.983426,0.21224912060735746,0.2509194897564413
BCL9,-1.7380697743249223,0.13780580834127645,166.63604816666665,188.7020433333333,0.2122701723330582,-0.1784028014500718
MGAT4A,1.6495735685364368,0.13782871759912968,214.58904666666666,173.3126756666667,0.21228146332154865,0.3066063984547007
LEO1,1.750255355028822,0.13802793880437014,184.542816,160.2111976666667,0.21256427375094344,0.20280018627969643
TUBAL3,-1.7476237249025162,0.13807398820971828,56.49325699999999,71.49801066666667,0.21261116096119578,-0.3345486464431806
HMOX1,-1.8472598611874789,0.13822038369671524,434.50831500000004,1218.834636666667,0.21281253652558665,-1.4859134172423545
CDS2,-1.795216340134536,0.1383441264462075,214.84615666666664,273.46270426666666,0.21297899299017325,-0.3466067154388863
LRAT,-1.7041011506105543,0.13848121392793444,55.50561416666667,71.34742100000001,0.21315970862539665,-0.35654737436914097
MAFG-AS1,1.7277990073324077,0.1384928005622073,110.48941633333334,78.38972586666668,0.21315970862539665,0.4898825421291093
NEU2,-1.7064464521422014,0.1385311784106447,59.92912866666667,69.01928699999999,0.21319469584633435,-0.20062026215379625
MIGA1,1.6554875100476498,0.138642848545816,674.8289868333334,485.62300466666676,0.21332086964526348,0.4738537061420782
CHKB-AS1,-1.7113561631065095,0.13864447538371152,56.88528216666667,68.22853546666666,0.21332086964526348,-0.25817025103193636
ROR1,-1.7046043816691903,0.13867708450827276,68.76785699999999,78.946764,0.2133228667317368,-0.1964771187288461
PRX,1.6822385970191858,0.1386635092916466,64.9887551,57.56599316666666,0.2133228667317368,0.172157006248006
KRTAP9-8,-1.6961884009837063,0.1387366555880562,58.599815066666665,65.36545533333334,0.21337087969449292,-0.15512462859012022
S100A7L2,1.71959700414343,0.13873961500757429,55.4169033,48.424682866666664,0.21337087969449292,0.19089577023945115
CEP192,-1.6455996706295761,0.13878412840292167,375.7326540000001,434.945774,0.2134152503801163,-0.21060760664329692
TXNDC2,1.649947565995935,0.13892843226098464,71.00685816666666,63.25390709999999,0.21361304648930002,0.16435013683712363
EPS8L2,-1.780678385308043,0.13895318395866646,71.9083348,89.93278583333336,0.21362699815195635,-0.3187168009099839
KLRG2,-1.6810158811145761,0.13909175737459756,50.641401333333334,56.36271200000001,0.21379179762958445,-0.1515850835989232
ZDHHC20,-1.7312855844001858,0.13909022181686725,61.08314833333334,72.60824316666665,0.21379179762958445,-0.24566561772861029
AMMECR1,1.7199387296144675,0.13915136260515307,114.40543733333334,102.87226333333334,0.21385929019375316,0.1519007306526241
RNF169,-1.7164796068276689,0.13917768186848642,78.61244416666668,97.87770006666668,0.21387561668433472,-0.31265123092130853
YY1,-1.703409465574651,0.13923693433939918,1565.3785171666666,1827.0414100000003,0.21394254254720946,-0.2228658679742903
ACSM5,1.7390190998001964,0.139322133746292,73.50519966666667,66.1307652,0.2140493172203151,0.1503670265023329
ODC1,-1.652522446293766,0.1393445789582833,1096.3599133333335,1311.3659433333335,0.21405966548879013,-0.25813328058166896
FLJ20021,-1.787273805740431,0.13940994998146275,101.89648423333334,145.065511,0.21413594616699486,-0.5054218800095409
ANKDD1A,1.7700921492801633,0.13948652325076813,109.15346050000001,74.38832083333334,0.21420527057533714,0.5471018749473391
LRFN3,1.6845976417731476,0.1394725325677699,166.29064166666666,128.71728199999998,0.21420527057533714,0.3669860423970137
FAM83A,1.7975976360590924,0.13953548883012912,67.95264486666667,51.37122766666666,0.2142563185484944,0.3968314670024231
DNAJC21,1.6389331376483371,0.13991573214961828,75.59459413333335,70.69305,0.21481597366430408,0.09540930438923567
SLC6A11,-1.8076072138231494,0.1400420227688782,56.524515166666674,77.6679314,0.21498564694104713,-0.4515987288987322
HCG26,1.6977742127407218,0.1403266539437166,81.30291050000001,73.2993476,0.21539833126473834,0.14759390700985975
USP10,1.6366896259961239,0.14036559348290212,301.5153506666666,252.770404,0.2154338338362271,0.2534845270111594
ZSCAN31,-1.680552120101802,0.14056246144410467,71.26231316666667,84.27492266666667,0.21571169046484628,-0.238878104324872
TWF2,1.6898427143349184,0.14087605760701963,482.50640466666664,384.1684573333334,0.2161442586367807,0.3280454390414995
MATN2,-1.8121184188932544,0.14086962210011567,78.97250849999999,109.17761785714285,0.2161442586367807,-0.46225512916601197
USP49,1.6944522125412103,0.14096410237869572,2445.33692,1730.5169916666669,0.2162549942594132,0.4985865666771403
TMCO3,1.7560076045011317,0.14102462456958406,166.68544100000003,123.61288833333336,0.21632348692841974,0.42830414517012994
CSAG1,1.6343375794536357,0.14104612644322612,72.08435566666667,64.72823486666667,0.2163321160418054,0.15304937601591373
SUGP2,1.7787975290011548,0.14118690632982936,611.1126443333333,501.5210053333332,0.21652366749018062,0.2846132679445681
LOC645752,-1.6823791757878932,0.14122559627938067,57.93550329999999,67.388656,0.21655862873090714,-0.2146200482874283
FAM20C,1.746305622645808,0.14129167849990357,59.80639226666667,50.149018,0.21663558132549635,0.24951645261479616
OR4A16,-1.6325486931774054,0.1413178943649292,55.03779506666666,62.397979666666664,0.21665139835919503,-0.17803667525573186
ERBB3,-1.6591144684017436,0.14143427344006204,56.181089416666666,65.5098387,0.21680542354531276,-0.21802966557811576
LYZL6,-1.7964398247384423,0.14148383265829506,57.73232646666668,72.06848366666667,0.2168569970530853,-0.3150944824634774
RPL28,-1.7030343424874301,0.14158040818907153,75.75110726666666,91.17346533333334,0.21698061432732973,-0.2641639269945495
FOXD4L1,-1.8218087796057412,0.1416066928659606,92.04201266666666,172.50242466666668,0.21699649088974124,-0.8990016140015111
ACOD1,-1.630761053477738,0.14167085252695671,51.44937133333333,59.91481116666667,0.21707039655148005,-0.21586757516727406
LINC00476,1.6759234111308297,0.14181442138640224,86.82023933333333,70.81865583333334,0.21725491886868864,0.29019481459459673
GALNT13,-1.680345326757198,0.14182316918662743,55.728578500000005,62.8312225,0.21725491886868864,-0.17018656512430663
DCLRE1C,1.7484079959266348,0.14204415386756478,316.5299378333333,240.60975549999998,0.2175689793839296,0.3942139129594171
ERLEC1,-1.6369481961349488,0.14207501623904378,397.75053866666667,457.5488,0.21759179175825677,-0.20158880969204773
SMTNL1,-1.7559237935853298,0.14227473616402003,72.05906183333335,79.33419733333332,0.21785180991611777,-0.1369510291219056
C1ORF112,-1.7999912911856075,0.14227676915041332,82.4284054,119.41046433333334,0.21785180991611777,-0.5293501997176184
KRBA1,-1.7831652035633192,0.1423413553132175,109.86524483333332,125.58075333333336,0.21792621432560697,-0.1912508933076955
HSPA8,-1.8223857119842146,0.1424245486690775,5463.437281666667,18773.373082,0.21802908663800133,-1.7806198913433704
RNU1-1,-1.819208379434358,0.14249914228946828,213.84292503333336,807.6894796666667,0.21811877250463882,-1.9123035747172086
ZC2HC1A,1.7898340454996744,0.14258278790606574,91.76710066666666,72.5956808,0.21822229226194,0.3339921527779586
ACADVL,-1.8138638639457283,0.1428199042402206,758.936555,1142.695869,0.21856064860481197,-0.5897525803346593
LINC01139,1.6498427277518655,0.14288503523161056,60.86582255714286,55.4324792,0.21863576530779621,0.13261688868352461
XXYLT1,-1.6341543131943554,0.14300951926877284,181.00236633333333,232.02752133333334,0.21877710896556626,-0.3565431440944842
NFKBIA,-1.8192885933408192,0.14299513583765178,1715.21801,109872.21178233335,0.21877710896556626,-6.000463046020995
MITF,1.7609018286136815,0.14314548093402304,79.8056992,62.19897746666667,0.218960521240121,0.35455583300144244
CCDC171,1.680796651328913,0.1431795384115697,62.10025758333334,53.983504,0.21896970906845528,0.19864704434025704
SCN1A,-1.625609235494484,0.14318362746219995,58.241214,65.98509466666667,0.21896970906845528,-0.17723890152826183
GLTSCR2,1.709837160991735,0.14328287785417915,7988.510360666667,6719.893742666667,0.21909690199091517,0.24945399493629594
INSRR,-1.643263575755532,0.14338660558339245,67.78029333333333,77.36820516666667,0.21923091199274072,-0.18827318730569953
IL17C,-1.6287774382859754,0.14348146451162247,63.26350133333333,76.32798533333333,0.21935133349437538,-0.26699103948115166
RFC5,-1.704673238513903,0.14383811733116908,143.27983466666666,163.50882333333334,0.21987190787014918,-0.18929528910583482
NAGA,1.6225793575449825,0.14391582086797142,110.73812266666667,85.42498833333332,0.21996600955097909,0.37060107776764983
AP1G1,1.7329201871596562,0.14398136800079217,263.41553733333336,232.24726533333333,0.22002350217606748,0.180946787053748
DNTTIP2,-1.6214407704774931,0.14398573087509128,130.96592933333332,157.56991766666667,0.22002350217606748,-0.2649535971137196
FAM192A,1.6192968017335574,0.14443378304841656,139.63449599999998,119.364833,0.22068341868330613,0.22453657269752014
NAA11,-1.748848102490433,0.14458264636307958,55.29918641666667,66.200477,0.22084518085593874,-0.25535739955326253
SNORD83B,-1.7463910722675267,0.1445882767074585,62.39395783333333,77.006854,0.22084518085593874,-0.29925554897031414
PCMTD1,1.628926477139497,0.1445693111369248,905.2406533333333,802.8588120000001,0.22084518085593874,0.17295207875267238
SNORD116-27,-1.767129327505761,0.144748703435999,63.27613216666667,83.86624766666668,0.22106543746008991,-0.4009077735094584
UBAP2L,-1.6635997539457346,0.1447747621306149,532.8920663333333,623.3264393333333,0.22108045598921428,-0.22575245253248077
CTAG1B,-1.693906980248471,0.14494835096674194,52.9224524,62.62652783333333,0.22132073400636773,-0.23874228238316952
IGFBP2,-1.764527845251631,0.14502953520362952,57.130375833333325,80.10753233333334,0.22141335706321083,-0.4805436654303552
GLS2,-1.6223740927142891,0.14504151072554086,64.67906352380952,71.52392266666666,0.22141335706321083,-0.14302340275031344
ORMDL3,1.6146426638642606,0.1451927619284975,201.16605906666663,141.4303605,0.22161942131037382,0.5052841042739402
MIR384,-1.6179692750986192,0.14533485040605812,48.10794916666667,58.49408129999999,0.22181145515602013,-0.2767895763704109
RPL38,1.620744788237848,0.14541315673488361,19648.421136333334,16743.057885666665,0.22189918307534479,0.23083760768462191
TIFA,-1.7437295994479975,0.14542490128158145,89.00163933333332,109.769948,0.22189918307534479,-0.29954334509537706
TMPRSS3,-1.697258568430983,0.14548233669512478,56.80320713333333,62.6684751,0.22196196616367375,-0.13942967023859598
TMEM14B,-1.6902699639244385,0.1455844754731381,1088.8259433333333,1272.4644133333336,0.22209293134762423,-0.22466090457151466
ICK,1.7859464126940148,0.14565313604078037,139.94006233333334,114.397513,0.2221728010401515,0.288469625297437
FBXO8,1.6880512635240272,0.1456934520421394,373.3351365333334,335.1783415,0.22220942215426367,0.15510369045271588
KDM1B,1.628649326533064,0.14573099041005283,91.135074,76.8103454,0.22223765341643542,0.2437884825299994
ZNF547,-1.6675064746237505,0.14574458175027646,60.040128333333335,70.52216683333333,0.22223765341643542,-0.22863244966887475
RPS6KL1,-1.6197280206280544,0.14577271313220386,65.92200183333334,79.575095,0.22225567742412553,-0.26785338299710926
DNTT,1.7225189029818653,0.1458674908937689,66.80595369999999,52.74808233333333,0.22237529994612834,0.33519867272024406
YTHDC2,1.7160594794039148,0.14599877782524642,80.26379666666666,65.60182540000001,0.22255054778463004,0.2870510505184649
IRF2BP2,-1.699193584422959,0.14616204266229565,328.5648133333333,433.67769666666663,0.22277449589669357,-0.399383854330436
KHK,-1.6979133976948193,0.14622671560093456,63.84426166666667,76.08443786666668,0.22284814078719767,-0.24946072198716696
CSMD1,-1.624827913615637,0.14630830147313428,69.68431533333333,86.17758666666666,0.22294754147538892,-0.3025671459296735
GAGE6,1.7196494767800474,0.14634536767842532,65.34468186666666,58.04631066666667,0.22297908755297144,0.16813390509728876
RAD9B,-1.608271887589389,0.14654247120875338,59.532358466666665,65.82709833333334,0.22325444014875598,-0.1427266704485799
ZNF333,-1.7789383838188226,0.14659364802931787,87.41219514285714,113.80139466666667,0.22330743969228456,-0.3768228820197912
SSNA1,-1.625039046160453,0.14670503511041147,257.098789,293.40728616666667,0.22345213597300098,-0.18989000419197666
LOC101928596,-1.7151895978093723,0.1468334237405361,67.02089799999999,87.44764135714286,0.22359770137332866,-0.37884561854426213
HOXD4,-1.6139618918390055,0.14682481962811955,65.59628533333334,72.01702700000001,0.22359770137332866,-0.13279122081486783
TREM2,-1.7529696252990983,0.14685814873631486,79.17486866666667,105.67838100000002,0.223610362574704,-0.4120458446436164
OR6C70,-1.70921463823078,0.14698470602373145,55.54132433333333,68.90189699999999,0.22377805634406311,-0.30602593309733894
ABCA8,1.6369542289303216,0.14705006557301273,73.09354466666666,64.605928,0.22385255206098442,0.17552167517830686
HTR1B,-1.6342678339721226,0.14708541337105452,56.55570466666668,65.37196609999998,0.22388134970889062,-0.20561508202951995
UBALD2,-1.666593587126363,0.14710372878269193,205.673379,245.99136166666668,0.22388421851814588,-0.25710801418414597
GRM2,-1.6229064897727568,0.14713370587681904,80.77385133333334,97.14431233333332,0.22390483317819257,-0.26326507384045694
GRIN1,-1.778373154848005,0.14733695053075144,57.097389666666665,96.39422183333333,0.22418908854628913,-0.7453628388335982
CYGB,-1.6308689250452544,0.14735787521266738,62.03201150000001,71.04081723809523,0.224195891876709,-0.19272984414632255
CCNL2,-1.606529476728931,0.14742475564481936,73.1094155,80.13430266666667,0.22427260471321966,-0.13065515197671562
TNK2,1.6723377983055245,0.14753098301271386,417.52465199999995,362.5194803333333,0.22440915098584943,0.20327992554944352
UNC5CL,-1.6444202388241294,0.148043283725247,81.69514733333332,109.02491566666666,0.22516327537004302,-0.41195568828273377
TCP10,-1.7628486413103983,0.14813037075866514,58.09677133333332,65.29146673333334,0.2252498647463392,-0.16574386060055968
CLUL1,1.6892752929461659,0.14813327741024113,71.17306616666667,64.38956316666666,0.2252498647463392,0.1424001614157735
ZNF529,-1.7285365491241247,0.14818039081029008,248.90320566666665,327.3459981666667,0.22529636299721187,-0.39384746408339044
ACTG1,1.6017277438021906,0.14831998966221063,9992.110030666667,8237.743836666667,0.2254633778691298,0.2785093537329413
UGT1A7,-1.6129153046844273,0.1483233318082254,73.67156816666666,81.90074106666665,0.2254633778691298,-0.15082596913897373
SUPT5H,-1.6316870387316276,0.14837198568392201,257.7863066666667,319.58049133333327,0.22551217812929408,-0.3089253530629765
TBC1D9B,-1.680682619396293,0.14841847509909095,177.61886516666667,211.981964,0.2255576780838962,-0.25384680210158006
TRAF3IP2,1.6016908804227181,0.14856407637989963,147.61748366666666,122.2700386666667,0.22575377548260422,0.2697816585984256
ILDR1,-1.7695913907658334,0.14866990313339176,76.925369,89.41610658333332,0.22588939563956245,-0.21448671350377868
KCNK18,-1.5979510599833162,0.1487214293910313,63.44176483333333,70.43025866666667,0.22591730177059005,-0.1485393407655593
SLAMF9,-1.7414761447362308,0.14871487011246876,59.442074500000004,72.65610266666667,0.22591730177059005,-0.28525188486014574
DDIAS,1.65552669184094,0.1488084872613979,123.76415066666667,100.204487,0.22602435039837337,0.30193019960380596
CDC42,1.6228861572313584,0.14890037164689307,448.42479533333335,388.7351596666666,0.226138705312145,0.20558563298545884
LOC101928406,-1.6067458139084572,0.14895186088573795,58.741791666666664,71.8306023,0.2261916924583824,-0.28580427113420903
SNORA20,-1.7117140862179265,0.14926086802031288,52.52666983333334,67.28184016666667,0.22663567947902646,-0.3512440408689468
SLC25A3,-1.7325915271579424,0.14936304657549648,2595.621404,3055.190846,0.22676555683985683,-0.23509895666445502
SSBP2,1.6037638076482974,0.1495211888723111,182.4148545,156.22627433333332,0.22696377982749572,0.2222681566082425
ELFN2,1.6684226876876451,0.1495269229055797,62.61447879999999,55.758164666666666,0.22696377982749572,0.1645272244220468
HTR3A,1.7124129690151964,0.14956639530527335,70.50288950000001,61.37050000000001,0.2269984074882663,0.19713771926453028
KLF10,1.5940567318654726,0.1495922190384982,70.52897283333334,63.34861516666666,0.22701231502601363,0.15261862352302202
AKAIN1,-1.6548401644648436,0.14975124678494026,66.15415286666666,72.806094,0.22722833949795054,-0.13626332139644415
HLA-DMB,1.7141296777187107,0.14984971549271542,5309.898886333333,4308.624421333333,0.22735243550871176,0.30139391673961313
HIRIP3,1.732508754977628,0.1500181785863949,203.67103433333335,179.8727606666667,0.22758268775531254,0.1783317869443266
SMG1P1,-1.7082544139582774,0.1500350147529746,108.85235828571429,128.66243166666666,0.22758289113036087,-0.23919469279030015
BRI3BP,1.633491913181628,0.15006257677083384,118.67054633333332,108.804635,0.22759936231961064,0.12412916191724843
MAP7,1.6468139359607978,0.15010733388089842,97.28269626666665,81.2926105,0.2276419066734693,0.256174547785637
NR2F2,-1.642688333032518,0.15015694221183853,56.3622208,71.78913300000002,0.22766646206503968,-0.34362220080341555
POLR2G,-1.59544528969439,0.15015227856548752,1354.251994,1527.0516366666666,0.22766646206503968,-0.17313216687100308
FANCG,1.691332666533897,0.15019348863804377,123.22840560000002,101.38619513333333,0.2276851592251915,0.27897388453881256
